datetime,open,high,low,close
2024-07-24 16:00:00,1.08507,1.08562,1.08416,1.08471
2024-07-24 20:00:00,1.08507,1.08639,1.08427,1.0856
2024-07-25 00:00:00,1.08395,1.08519,1.08321,1.08445
2024-07-25 04:00:00,1.08395,1.08455,1.0836,1.08419
2024-07-25 08:00:00,1.08395,1.08508,1.08327,1.0844
2024-07-25 12:00:00,1.08395,1.08476,1.08293,1.08341
2024-07-25 16:00:00,1.08395,1.08459,1.08293,1.08353
2024-07-25 20:00:00,1.08395,1.08436,1.08327,1.08368
2024-07-26 00:00:00,1.08513,1.0861,1.08427,1.08448
2024-07-26 04:00:00,1.08513,1.0864,1.08436,1.08564
2024-07-26 08:00:00,1.08513,1.08561,1.08484,1.08532
2024-07-26 12:00:00,1.08513,1.08633,1.08427,1.08433
2024-07-26 16:00:00,1.08513,1.08553,1.08445,1.08486
2024-07-26 20:00:00,1.08513,1.08569,1.08479,1.08535
2024-07-29 00:00:00,1.08538,1.0861,1.08494,1.08566
2024-07-29 04:00:00,1.08538,1.08621,1.08487,1.08571
2024-07-29 08:00:00,1.08538,1.08705,1.08437,1.08605
2024-07-29 12:00:00,1.08538,1.08629,1.08386,1.08477
2024-07-29 16:00:00,1.08538,1.08566,1.08491,1.08519
2024-07-29 20:00:00,1.08538,1.08608,1.08419,1.0849
2024-07-30 00:00:00,1.08195,1.08326,1.08116,1.08247
2024-07-30 04:00:00,1.08195,1.08306,1.0801,1.08121
2024-07-30 08:00:00,1.08195,1.08274,1.08063,1.08142
2024-07-30 12:00:00,1.08195,1.08198,1.08189,1.08192
2024-07-30 16:00:00,1.08195,1.08305,1.08011,1.08121
2024-07-30 20:00:00,1.08195,1.08196,1.08194,1.08195
2024-07-31 00:00:00,1.08161,1.08355,1.08087,1.08238
2024-07-31 04:00:00,1.08161,1.08332,1.08087,1.08229
2024-07-31 08:00:00,1.08161,1.08235,1.08087,1.08111
2024-07-31 12:00:00,1.08161,1.08177,1.08134,1.0815
2024-07-31 16:00:00,1.08161,1.0818,1.08129,1.08148
2024-07-31 20:00:00,1.08161,1.08246,1.08087,1.08104
2024-08-01 00:00:00,1.08239,1.08378,1.08152,1.08297
2024-08-01 04:00:00,1.08239,1.08314,1.08194,1.08269
2024-08-01 08:00:00,1.08239,1.08378,1.08133,1.0831
2024-08-01 12:00:00,1.08239,1.08365,1.08163,1.0829
2024-08-01 16:00:00,1.08239,1.08247,1.08225,1.08234
2024-08-01 20:00:00,1.08239,1.08284,1.08164,1.08209
2024-08-02 00:00:00,1.07876,1.07885,1.07871,1.07879
2024-08-02 04:00:00,1.07876,1.07943,1.07836,1.07903
2024-08-02 08:00:00,1.07876,1.07904,1.0783,1.07858
2024-08-02 12:00:00,1.07876,1.07932,1.07829,1.07839
2024-08-02 16:00:00,1.07876,1.0803,1.07829,1.07938
2024-08-02 20:00:00,1.07876,1.07924,1.07847,1.07895
2024-08-05 00:00:00,1.09108,1.09159,1.09078,1.09129
2024-08-05 04:00:00,1.09108,1.09141,1.09089,1.09121
2024-08-05 08:00:00,1.09108,1.09252,1.09022,1.09166
2024-08-05 12:00:00,1.09108,1.09189,1.0906,1.09141
2024-08-05 16:00:00,1.09108,1.09133,1.09094,1.09118
2024-08-05 20:00:00,1.09108,1.09129,1.09096,1.09117
2024-08-06 00:00:00,1.0951,1.09631,1.09392,1.09588
2024-08-06 04:00:00,1.0951,1.09517,1.09498,1.09505
2024-08-06 08:00:00,1.0951,1.09524,1.09501,1.09516
2024-08-06 12:00:00,1.0951,1.09595,1.09459,1.09544
2024-08-06 16:00:00,1.0951,1.09631,1.0939,1.0959
2024-08-06 20:00:00,1.0951,1.09529,1.09499,1.09517
2024-08-07 00:00:00,1.09262,1.09361,1.09203,1.09302
2024-08-07 04:00:00,1.09262,1.0934,1.09132,1.0921
2024-08-07 08:00:00,1.09262,1.09364,1.09178,1.09318
2024-08-07 12:00:00,1.09262,1.09294,1.0921,1.09241
2024-08-07 16:00:00,1.09262,1.09326,1.09224,1.09288
2024-08-07 20:00:00,1.09262,1.09271,1.09248,1.09256
2024-08-08 00:00:00,1.09281,1.09379,1.09223,1.0932
2024-08-08 04:00:00,1.09281,1.09386,1.09107,1.09212
2024-08-08 08:00:00,1.09281,1.0935,1.09166,1.09235
2024-08-08 12:00:00,1.09281,1.09306,1.09266,1.09291
2024-08-08 16:00:00,1.09281,1.09395,1.09213,1.09327
2024-08-08 20:00:00,1.09281,1.09348,1.09241,1.09308
2024-08-09 00:00:00,1.09157,1.09159,1.09155,1.09156
2024-08-09 04:00:00,1.09157,1.09178,1.09122,1.09143
2024-08-09 08:00:00,1.09157,1.09242,1.09096,1.09101
2024-08-09 12:00:00,1.09157,1.09295,1.09096,1.09212
2024-08-09 16:00:00,1.09157,1.09248,1.09096,1.09097
2024-08-09 20:00:00,1.09157,1.09314,1.09096,1.09228
2024-08-12 00:00:00,1.09138,1.09183,1.09133,1.09108
2024-08-12 04:00:00,1.09138,1.0929,1.09133,1.09199
2024-08-12 08:00:00,1.09138,1.09143,1.09135,1.0914
2024-08-12 12:00:00,1.09138,1.09257,1.09133,1.09059
2024-08-12 16:00:00,1.09138,1.09188,1.09133,1.09158
2024-08-12 20:00:00,1.09138,1.09257,1.09133,1.09059
2024-08-13 00:00:00,1.09363,1.09434,1.09243,1.09315
2024-08-13 04:00:00,1.09363,1.09443,1.09314,1.09395
2024-08-13 08:00:00,1.09363,1.09483,1.09163,1.09283
2024-08-13 12:00:00,1.09363,1.09511,1.09273,1.09422
2024-08-13 16:00:00,1.09363,1.09431,1.09249,1.09317
2024-08-13 20:00:00,1.09363,1.09454,1.09308,1.09399
2024-08-14 00:00:00,1.0997,1.10003,1.09914,1.09948
2024-08-14 04:00:00,1.0997,1.10124,1.09883,1.10031
2024-08-14 08:00:00,1.0997,1.09986,1.0996,1.09976
2024-08-14 12:00:00,1.0997,1.1002,1.09886,1.09936
2024-08-14 16:00:00,1.0997,1.10118,1.09883,1.10029
2024-08-14 20:00:00,1.0997,1.10014,1.09897,1.09941
2024-08-15 00:00:00,1.10132,1.10169,1.09985,1.10073
2024-08-15 04:00:00,1.10132,1.10169,1.10046,1.1019
2024-08-15 08:00:00,1.10132,1.10169,1.10061,1.10179
2024-08-15 12:00:00,1.10132,1.10169,1.10091,1.10159
2024-08-15 16:00:00,1.10132,1.10169,1.10057,1.10182
2024-08-15 20:00:00,1.10132,1.10169,1.10089,1.10161
2024-08-16 00:00:00,1.09727,1.09887,1.09737,1.09791
2024-08-16 04:00:00,1.09727,1.09815,1.09737,1.09669
2024-08-16 08:00:00,1.09727,1.09809,1.09737,1.0976
2024-08-16 12:00:00,1.09727,1.09804,1.09737,1.09758
2024-08-16 16:00:00,1.09727,1.098,1.09737,1.09756
2024-08-16 20:00:00,1.09727,1.09791,1.09737,1.09685
2024-08-19 00:00:00,1.1025,1.10262,1.10239,1.10242
2024-08-19 04:00:00,1.1025,1.10325,1.10239,1.1028
2024-08-19 08:00:00,1.1025,1.10339,1.10239,1.10285
2024-08-19 12:00:00,1.1025,1.10284,1.10239,1.10264
2024-08-19 16:00:00,1.1025,1.10331,1.10239,1.10196
2024-08-19 20:00:00,1.1025,1.10444,1.10239,1.10327
2024-08-20 00:00:00,1.10865,1.10924,1.10766,1.10825
2024-08-20 04:00:00,1.10865,1.10981,1.10795,1.10911
2024-08-20 08:00:00,1.10865,1.10985,1.10793,1.10913
2024-08-20 12:00:00,1.10865,1.10874,1.1085,1.10859
2024-08-20 16:00:00,1.10865,1.10963,1.10806,1.10904
2024-08-20 20:00:00,1.10865,1.1092,1.10773,1.10828
2024-08-21 00:00:00,1.11279,1.11347,1.11239,1.11306
2024-08-21 04:00:00,1.11279,1.114,1.11207,1.11328
2024-08-21 08:00:00,1.11279,1.11341,1.11242,1.11304
2024-08-21 12:00:00,1.11279,1.11441,1.11183,1.11344
2024-08-21 16:00:00,1.11279,1.11352,1.11159,1.11231
2024-08-21 20:00:00,1.11279,1.11458,1.11172,1.11351
2024-08-22 00:00:00,1.11554,1.11575,1.11505,1.11586
2024-08-22 04:00:00,1.11554,1.11575,1.1145,1.11623
2024-08-22 08:00:00,1.11554,1.11575,1.11437,1.11507
2024-08-22 12:00:00,1.11554,1.11567,1.11546,1.11559
2024-08-22 16:00:00,1.11554,1.11575,1.11378,1.11483
2024-08-22 20:00:00,1.11554,1.11575,1.11443,1.11509
2024-08-23 00:00:00,1.11172,1.11336,1.11073,1.11237
2024-08-23 04:00:00,1.11172,1.11201,1.11154,1.11183
2024-08-23 08:00:00,1.11172,1.11286,1.11068,1.11095
2024-08-23 12:00:00,1.11172,1.11179,1.11159,1.11167
2024-08-23 16:00:00,1.11172,1.11237,1.11068,1.11128
2024-08-23 20:00:00,1.11172,1.11225,1.1114,1.11193
2024-08-26 00:00:00,1.11879,1.11885,1.11876,1.11881
2024-08-26 04:00:00,1.11879,1.11915,1.1182,1.11855
2024-08-26 08:00:00,1.11879,1.11936,1.11785,1.11842
2024-08-26 12:00:00,1.11879,1.11911,1.11827,1.11858
2024-08-26 16:00:00,1.11879,1.11953,1.11756,1.1183
2024-08-26 20:00:00,1.11879,1.11967,1.11733,1.11821
2024-08-27 00:00:00,1.11647,1.11665,1.11636,1.11654
2024-08-27 04:00:00,1.11647,1.11787,1.11563,1.11703
2024-08-27 08:00:00,1.11647,1.11735,1.11513,1.11588
2024-08-27 12:00:00,1.11647,1.1176,1.11513,1.11571
2024-08-27 16:00:00,1.11647,1.11749,1.11586,1.11688
2024-08-27 20:00:00,1.11647,1.11746,1.11588,1.11686
2024-08-28 00:00:00,1.11779,1.11819,1.11691,1.11838
2024-08-28 04:00:00,1.11779,1.11819,1.11713,1.11823
2024-08-28 08:00:00,1.11779,1.11819,1.1159,1.11703
2024-08-28 12:00:00,1.11779,1.11819,1.11675,1.11738
2024-08-28 16:00:00,1.11779,1.11819,1.11681,1.1174
2024-08-28 20:00:00,1.11779,1.11819,1.11615,1.11714
2024-08-29 00:00:00,1.1125,1.11371,1.11177,1.11298
2024-08-29 04:00:00,1.1125,1.11398,1.11161,1.11309
2024-08-29 08:00:00,1.1125,1.11251,1.11248,1.1125
2024-08-29 12:00:00,1.1125,1.11262,1.11242,1.11255
2024-08-29 16:00:00,1.1125,1.1132,1.11133,1.11203
2024-08-29 20:00:00,1.1125,1.1129,1.11182,1.11222
2024-08-30 00:00:00,1.10805,1.10855,1.10774,1.10825
2024-08-30 04:00:00,1.10805,1.10834,1.10755,1.10785
2024-08-30 08:00:00,1.10805,1.10897,1.10749,1.10841
2024-08-30 12:00:00,1.10805,1.10864,1.10705,1.10765
2024-08-30 16:00:00,1.10805,1.10864,1.10706,1.10765
2024-08-30 20:00:00,1.10805,1.10907,1.10743,1.10845
2024-09-02 00:00:00,1.10448,1.10558,1.10425,1.10492
2024-09-02 04:00:00,1.10448,1.10561,1.10425,1.10374
2024-09-02 08:00:00,1.10448,1.10584,1.10425,1.10503
2024-09-02 12:00:00,1.10448,1.10507,1.10425,1.10472
2024-09-02 16:00:00,1.10448,1.10475,1.10432,1.10459
2024-09-02 20:00:00,1.10448,1.10494,1.10425,1.10418
2024-09-03 00:00:00,1.10675,1.10705,1.10509,1.10608
2024-09-03 04:00:00,1.10675,1.10705,1.10491,1.10601
2024-09-03 08:00:00,1.10675,1.10682,1.10663,1.1067
2024-09-03 12:00:00,1.10675,1.10705,1.10593,1.10729
2024-09-03 16:00:00,1.10675,1.10705,1.10558,1.10628
2024-09-03 20:00:00,1.10675,1.10705,1.10541,1.10621
2024-09-04 00:00:00,1.10489,1.10495,1.10478,1.10484
2024-09-04 04:00:00,1.10489,1.10509,1.10456,1.10475
2024-09-04 08:00:00,1.10489,1.10635,1.10408,1.10547
2024-09-04 12:00:00,1.10489,1.10591,1.10408,1.1042
2024-09-04 16:00:00,1.10489,1.10559,1.10408,1.10442
2024-09-04 20:00:00,1.10489,1.10526,1.10466,1.10504
2024-09-05 00:00:00,1.10805,1.10864,1.10752,1.10765
2024-09-05 04:00:00,1.10805,1.10995,1.10752,1.10881
2024-09-05 08:00:00,1.10805,1.10966,1.10752,1.10869
2024-09-05 12:00:00,1.10805,1.10811,1.10794,1.108
2024-09-05 16:00:00,1.10805,1.10964,1.10752,1.10868
2024-09-05 20:00:00,1.10805,1.10823,1.10774,1.10792
2024-09-06 00:00:00,1.11111,1.11133,1.11075,1.11097
2024-09-06 04:00:00,1.11111,1.1119,1.10979,1.11058
2024-09-06 08:00:00,1.11111,1.11143,1.11058,1.1109
2024-09-06 12:00:00,1.11111,1.11196,1.1106,1.11145
2024-09-06 16:00:00,1.11111,1.11229,1.10914,1.11032
2024-09-06 20:00:00,1.11111,1.11255,1.11025,1.11169
2024-09-09 00:00:00,1.10872,1.10878,1.10869,1.10874
2024-09-09 04:00:00,1.10872,1.10872,1.10872,1.10872
2024-09-09 08:00:00,1.10872,1.1091,1.10849,1.10887
2024-09-09 12:00:00,1.10872,1.10914,1.10767,1.10942
2024-09-09 16:00:00,1.10872,1.10892,1.10838,1.10859
2024-09-09 20:00:00,1.10872,1.10914,1.1077,1.10831
2024-09-10 00:00:00,1.10375,1.10452,1.10248,1.10324
2024-09-10 04:00:00,1.10375,1.10401,1.10332,1.10358
2024-09-10 08:00:00,1.10375,1.10453,1.10329,1.10406
2024-09-10 12:00:00,1.10375,1.10459,1.10235,1.10319
2024-09-10 16:00:00,1.10375,1.10426,1.10345,1.10396
2024-09-10 20:00:00,1.10375,1.10469,1.10219,1.10313
2024-09-11 00:00:00,1.1021,1.10234,1.10169,1.10194
2024-09-11 04:00:00,1.1021,1.1024,1.1016,1.1019
2024-09-11 08:00:00,1.1021,1.10251,1.10185,1.10226
2024-09-11 12:00:00,1.1021,1.10284,1.10165,1.10239
2024-09-11 16:00:00,1.1021,1.10332,1.10137,1.10259
2024-09-11 20:00:00,1.1021,1.10322,1.10143,1.10255
2024-09-12 00:00:00,1.10109,1.10258,1.10065,1.10169
2024-09-12 04:00:00,1.10109,1.10143,1.10065,1.10087
2024-09-12 08:00:00,1.10109,1.10223,1.10065,1.10155
2024-09-12 12:00:00,1.10109,1.10168,1.10065,1.1007
2024-09-12 16:00:00,1.10109,1.10233,1.10065,1.10159
2024-09-12 20:00:00,1.10109,1.10171,1.10065,1.10068
2024-09-13 00:00:00,1.10779,1.10895,1.1074,1.10825
2024-09-13 04:00:00,1.10779,1.10916,1.1074,1.10834
2024-09-13 08:00:00,1.10779,1.10868,1.1074,1.10719
2024-09-13 12:00:00,1.10779,1.1087,1.1074,1.10718
2024-09-13 16:00:00,1.10779,1.10803,1.1074,1.10763
2024-09-13 20:00:00,1.10779,1.10827,1.1074,1.10747
2024-09-16 00:00:00,1.10884,1.11056,1.10871,1.10953
2024-09-16 04:00:00,1.10884,1.11069,1.10871,1.10958
2024-09-16 08:00:00,1.10884,1.10906,1.10871,1.1087
2024-09-16 12:00:00,1.10884,1.11034,1.10871,1.10944
2024-09-16 16:00:00,1.10884,1.1102,1.10871,1.10939
2024-09-16 20:00:00,1.10884,1.11068,1.10871,1.10958
2024-09-17 00:00:00,1.11295,1.11397,1.11131,1.11227
2024-09-17 04:00:00,1.11295,1.11347,1.11209,1.11261
2024-09-17 08:00:00,1.11295,1.11322,1.11279,1.11306
2024-09-17 12:00:00,1.11295,1.11445,1.11206,1.11355
2024-09-17 16:00:00,1.11295,1.1139,1.11137,1.11232
2024-09-17 20:00:00,1.11295,1.11341,1.11219,1.11265
2024-09-18 00:00:00,1.11231,1.11338,1.11091,1.1116
2024-09-18 04:00:00,1.11231,1.11276,1.11155,1.11201
2024-09-18 08:00:00,1.11231,1.11253,1.11218,1.1124
2024-09-18 12:00:00,1.11231,1.11384,1.11139,1.11292
2024-09-18 16:00:00,1.11231,1.11235,1.11225,1.11228
2024-09-18 20:00:00,1.11231,1.11231,1.11231,1.11231
2024-09-19 00:00:00,1.11148,1.11334,1.11037,1.11222
2024-09-19 04:00:00,1.11148,1.11187,1.11084,1.11123
2024-09-19 08:00:00,1.11148,1.11208,1.11112,1.11172
2024-09-19 12:00:00,1.11148,1.1119,1.11079,1.1112
2024-09-19 16:00:00,1.11148,1.11207,1.11051,1.11109
2024-09-19 20:00:00,1.11148,1.1119,1.11079,1.1112
2024-09-20 00:00:00,1.1162,1.11669,1.11537,1.11587
2024-09-20 04:00:00,1.1162,1.1168,1.11518,1.11579
2024-09-20 08:00:00,1.1162,1.1172,1.11453,1.11553
2024-09-20 12:00:00,1.1162,1.1167,1.11536,1.11586
2024-09-20 16:00:00,1.1162,1.11727,1.1144,1.11548
2024-09-20 20:00:00,1.1162,1.11652,1.11566,1.11598
2024-09-23 00:00:00,1.11608,1.11639,1.11558,1.11588
2024-09-23 04:00:00,1.11608,1.11616,1.11596,1.11603
2024-09-23 08:00:00,1.11608,1.11682,1.1152,1.11667
2024-09-23 12:00:00,1.11608,1.11682,1.11536,1.11657
2024-09-23 16:00:00,1.11608,1.1165,1.11538,1.1158
2024-09-23 20:00:00,1.11608,1.11682,1.11558,1.11642
2024-09-24 00:00:00,1.11117,1.11136,1.11106,1.11125
2024-09-24 04:00:00,1.11117,1.11295,1.1104,1.11188
2024-09-24 08:00:00,1.11117,1.11315,1.1104,1.11196
2024-09-24 12:00:00,1.11117,1.11284,1.1104,1.11184
2024-09-24 16:00:00,1.11117,1.11226,1.1104,1.11045
2024-09-24 20:00:00,1.11117,1.11279,1.1104,1.11182
2024-09-25 00:00:00,1.11912,1.11972,1.11876,1.11936
2024-09-25 04:00:00,1.11912,1.12006,1.11856,1.11949
2024-09-25 08:00:00,1.11912,1.11933,1.119,1.1192
2024-09-25 12:00:00,1.11912,1.12044,1.11832,1.11965
2024-09-25 16:00:00,1.11912,1.12093,1.11803,1.11984
2024-09-25 20:00:00,1.11912,1.11921,1.11907,1.11915
2024-09-26 00:00:00,1.1131,1.11424,1.11268,1.11234
2024-09-26 04:00:00,1.1131,1.11421,1.11268,1.11236
2024-09-26 08:00:00,1.1131,1.11311,1.1131,1.11311
2024-09-26 12:00:00,1.1131,1.11435,1.11268,1.1136
2024-09-26 16:00:00,1.1131,1.11403,1.11268,1.11347
2024-09-26 20:00:00,1.1131,1.11398,1.11268,1.11251
2024-09-27 00:00:00,1.11772,1.11856,1.11631,1.11716
2024-09-27 04:00:00,1.11772,1.11812,1.11748,1.11788
2024-09-27 08:00:00,1.11772,1.11861,1.11623,1.11712
2024-09-27 12:00:00,1.11772,1.11879,1.11593,1.117
2024-09-27 16:00:00,1.11772,1.11807,1.11713,1.11748
2024-09-27 20:00:00,1.11772,1.11855,1.11633,1.11716
2024-09-30 00:00:00,1.11698,1.11839,1.11614,1.11754
2024-09-30 04:00:00,1.11698,1.11767,1.11584,1.11652
2024-09-30 08:00:00,1.11698,1.11776,1.11569,1.11646
2024-09-30 12:00:00,1.11698,1.11791,1.11643,1.11735
2024-09-30 16:00:00,1.11698,1.11746,1.11618,1.11666
2024-09-30 20:00:00,1.11698,1.11737,1.11633,1.11672
2024-10-01 00:00:00,1.11366,1.11387,1.11354,1.11374
2024-10-01 04:00:00,1.11366,1.11458,1.11204,1.11301
2024-10-01 08:00:00,1.11366,1.11407,1.11341,1.11382
2024-10-01 12:00:00,1.11366,1.11458,1.11266,1.11433
2024-10-01 16:00:00,1.11366,1.11447,1.11231,1.11312
2024-10-01 20:00:00,1.11366,1.11458,1.11259,1.11437
2024-10-02 00:00:00,1.10639,1.10715,1.10513,1.10589
2024-10-02 04:00:00,1.10639,1.1067,1.10621,1.10651
2024-10-02 08:00:00,1.10639,1.10696,1.10605,1.10662
2024-10-02 12:00:00,1.10639,1.10792,1.10547,1.107
2024-10-02 16:00:00,1.10639,1.10668,1.10591,1.1062
2024-10-02 20:00:00,1.10639,1.10822,1.10526,1.10715
2024-10-03 00:00:00,1.10485,1.10485,1.10481,1.10487
2024-10-03 04:00:00,1.10485,1.10485,1.10369,1.10563
2024-10-03 08:00:00,1.10485,1.10485,1.10406,1.10537
2024-10-03 12:00:00,1.10485,1.10485,1.1047,1.10479
2024-10-03 16:00:00,1.10485,1.10485,1.1044,1.10515
2024-10-03 20:00:00,1.10485,1.10485,1.10314,1.10417
2024-10-04 00:00:00,1.10356,1.104,1.103,1.10393
2024-10-04 04:00:00,1.10356,1.104,1.10222,1.10302
2024-10-04 08:00:00,1.10356,1.104,1.1029,1.104
2024-10-04 12:00:00,1.10356,1.104,1.1021,1.10297
2024-10-04 16:00:00,1.10356,1.104,1.10192,1.1029
2024-10-04 20:00:00,1.10356,1.10377,1.10343,1.10364
2024-10-07 00:00:00,1.09745,1.0975,1.09738,1.09742
2024-10-07 04:00:00,1.09745,1.09787,1.09721,1.09762
2024-10-07 08:00:00,1.09745,1.0985,1.0967,1.09796
2024-10-07 12:00:00,1.09745,1.0985,1.09679,1.0979
2024-10-07 16:00:00,1.09745,1.09778,1.09726,1.09758
2024-10-07 20:00:00,1.09745,1.09824,1.09615,1.09693
2024-10-08 00:00:00,1.09757,1.09834,1.0963,1.09707
2024-10-08 04:00:00,1.09757,1.09812,1.09666,1.09721
2024-10-08 08:00:00,1.09757,1.09764,1.09754,1.0976
2024-10-08 12:00:00,1.09757,1.09758,1.09757,1.09757
2024-10-08 16:00:00,1.09757,1.09836,1.09627,1.09705
2024-10-08 20:00:00,1.09757,1.0986,1.09696,1.09798
2024-10-09 00:00:00,1.09757,1.09806,1.09658,1.09824
2024-10-09 04:00:00,1.09757,1.09761,1.09751,1.09755
2024-10-09 08:00:00,1.09757,1.09794,1.09735,1.09772
2024-10-09 12:00:00,1.09757,1.09806,1.09687,1.09805
2024-10-09 16:00:00,1.09757,1.09806,1.09675,1.09812
2024-10-09 20:00:00,1.09757,1.09806,1.09651,1.09715
2024-10-10 00:00:00,1.09433,1.09489,1.0934,1.09396
2024-10-10 04:00:00,1.09433,1.09481,1.09353,1.09401
2024-10-10 08:00:00,1.09433,1.09459,1.0939,1.09416
2024-10-10 12:00:00,1.09433,1.09501,1.09392,1.0946
2024-10-10 16:00:00,1.09433,1.095,1.09393,1.0946
2024-10-10 20:00:00,1.09433,1.09444,1.09426,1.09438
2024-10-11 00:00:00,1.09339,1.09375,1.09277,1.09314
2024-10-11 04:00:00,1.09339,1.09371,1.09319,1.09351
2024-10-11 08:00:00,1.09339,1.09397,1.09274,1.093
2024-10-11 12:00:00,1.09339,1.09412,1.09294,1.09368
2024-10-11 16:00:00,1.09339,1.09446,1.09274,1.09382
2024-10-11 20:00:00,1.09339,1.09389,1.09274,1.09305
2024-10-14 00:00:00,1.09254,1.09397,1.09157,1.09318
2024-10-14 04:00:00,1.09254,1.09397,1.09149,1.09323
2024-10-14 08:00:00,1.09254,1.09397,1.09146,1.09326
2024-10-14 12:00:00,1.09254,1.0936,1.0919,1.09296
2024-10-14 16:00:00,1.09254,1.09308,1.09163,1.09217
2024-10-14 20:00:00,1.09254,1.09369,1.09061,1.09177
2024-10-15 00:00:00,1.09092,1.09182,1.08935,1.09029
2024-10-15 04:00:00,1.09092,1.09182,1.09007,1.09148
2024-10-15 08:00:00,1.09092,1.09182,1.08926,1.09025
2024-10-15 12:00:00,1.09092,1.09182,1.0898,1.09166
2024-10-15 16:00:00,1.09092,1.09165,1.09047,1.09121
2024-10-15 20:00:00,1.09092,1.09179,1.0904,1.09126
2024-10-16 00:00:00,1.08841,1.08854,1.08834,1.08846
2024-10-16 04:00:00,1.08841,1.08863,1.08828,1.0885
2024-10-16 08:00:00,1.08841,1.08851,1.08835,1.08845
2024-10-16 12:00:00,1.08841,1.09008,1.08741,1.08908
2024-10-16 16:00:00,1.08841,1.08955,1.08681,1.08765
2024-10-16 20:00:00,1.08841,1.09016,1.08731,1.08914
2024-10-17 00:00:00,1.08625,1.08699,1.08546,1.08678
2024-10-17 04:00:00,1.08625,1.08699,1.08457,1.08558
2024-10-17 08:00:00,1.08625,1.08674,1.08596,1.08644
2024-10-17 12:00:00,1.08625,1.08643,1.08614,1.08632
2024-10-17 16:00:00,1.08625,1.08655,1.08575,1.08605
2024-10-17 20:00:00,1.08625,1.08699,1.08518,1.08696
2024-10-18 00:00:00,1.08295,1.08309,1.08283,1.08286
2024-10-18 04:00:00,1.08295,1.08379,1.08283,1.08239
2024-10-18 08:00:00,1.08295,1.08353,1.08283,1.08319
2024-10-18 12:00:00,1.08295,1.08355,1.08283,1.08319
2024-10-18 16:00:00,1.08295,1.08386,1.08283,1.08235
2024-10-18 20:00:00,1.08295,1.0841,1.08283,1.08219
2024-10-21 00:00:00,1.08686,1.08696,1.08601,1.08652
2024-10-21 04:00:00,1.08686,1.08696,1.08615,1.08734
2024-10-21 08:00:00,1.08686,1.08696,1.08579,1.08758
2024-10-21 12:00:00,1.08686,1.08696,1.08602,1.08743
2024-10-21 16:00:00,1.08686,1.08696,1.0855,1.08632
2024-10-21 20:00:00,1.08686,1.08696,1.08616,1.08733
2024-10-22 00:00:00,1.08178,1.0821,1.08159,1.08191
2024-10-22 04:00:00,1.08178,1.08234,1.08085,1.08141
2024-10-22 08:00:00,1.08178,1.08356,1.08071,1.0825
2024-10-22 12:00:00,1.08178,1.08259,1.08044,1.08124
2024-10-22 16:00:00,1.08178,1.08185,1.08167,1.08174
2024-10-22 20:00:00,1.08178,1.08232,1.08089,1.08143
2024-10-23 00:00:00,1.07973,1.0803,1.07877,1.07934
2024-10-23 04:00:00,1.07973,1.08085,1.07876,1.08037
2024-10-23 08:00:00,1.07973,1.08085,1.07886,1.08031
2024-10-23 12:00:00,1.07973,1.07993,1.0796,1.07981
2024-10-23 16:00:00,1.07973,1.08057,1.07833,1.07917
2024-10-23 20:00:00,1.07973,1.08021,1.07893,1.07941
2024-10-24 00:00:00,1.07805,1.07906,1.07716,1.07738
2024-10-24 04:00:00,1.07805,1.07929,1.07731,1.07855
2024-10-24 08:00:00,1.07805,1.07902,1.07716,1.0774
2024-10-24 12:00:00,1.07805,1.07977,1.07716,1.07874
2024-10-24 16:00:00,1.07805,1.07817,1.07785,1.07797
2024-10-24 20:00:00,1.07805,1.07844,1.07782,1.07821
2024-10-25 00:00:00,1.08242,1.08343,1.08119,1.08174
2024-10-25 04:00:00,1.08242,1.0839,1.08152,1.08301
2024-10-25 08:00:00,1.08242,1.08253,1.08222,1.08234
2024-10-25 12:00:00,1.08242,1.08252,1.08235,1.08246
2024-10-25 16:00:00,1.08242,1.08264,1.08203,1.08226
2024-10-25 20:00:00,1.08242,1.08371,1.08164,1.08293
2024-10-28 00:00:00,1.07966,1.08091,1.07891,1.08016
2024-10-28 04:00:00,1.07966,1.08153,1.07853,1.08041
2024-10-28 08:00:00,1.07966,1.08064,1.07827,1.079
2024-10-28 12:00:00,1.07966,1.08048,1.07916,1.07999
2024-10-28 16:00:00,1.07966,1.07998,1.07946,1.07979
2024-10-28 20:00:00,1.07966,1.08072,1.07827,1.07895
2024-10-29 00:00:00,1.08168,1.08258,1.08018,1.08108
2024-10-29 04:00:00,1.08168,1.0822,1.08137,1.08188
2024-10-29 08:00:00,1.08168,1.08241,1.08124,1.08197
2024-10-29 12:00:00,1.08168,1.08263,1.08067,1.08235
2024-10-29 16:00:00,1.08168,1.08216,1.08088,1.08136
2024-10-29 20:00:00,1.08168,1.08256,1.08115,1.08203
2024-10-30 00:00:00,1.08206,1.08272,1.08167,1.08233
2024-10-30 04:00:00,1.08206,1.0825,1.08133,1.08177
2024-10-30 08:00:00,1.08206,1.08239,1.08187,1.0822
2024-10-30 12:00:00,1.08206,1.08234,1.08161,1.08188
2024-10-30 16:00:00,1.08206,1.0827,1.08101,1.08164
2024-10-30 20:00:00,1.08206,1.08365,1.08111,1.0827
2024-10-31 00:00:00,1.08592,1.08782,1.08477,1.08668
2024-10-31 04:00:00,1.08592,1.08686,1.08535,1.0863
