datetime,open,high,low,close
2022-02-24 12:00:00,1.13058,1.13059,1.12868,1.12982
2022-02-24 16:00:00,1.13058,1.13059,1.1294,1.1301
2022-02-24 20:00:00,1.13057,1.13059,1.1303,1.13075
2022-02-25 00:00:00,1.11908,1.12026,1.11711,1.11829
2022-02-25 04:00:00,1.11908,1.11964,1.11814,1.1187
2022-02-25 08:00:00,1.11908,1.11954,1.1188,1.11926
2022-02-25 12:00:00,1.11908,1.11923,1.11898,1.11914
2022-02-25 16:00:00,1.11907,1.12027,1.11708,1.11827
2022-02-25 20:00:00,1.11907,1.11935,1.11861,1.11889
2022-02-28 00:00:00,1.11811,1.11906,1.11753,1.11849
2022-02-28 04:00:00,1.11811,1.11964,1.11718,1.11872
2022-02-28 08:00:00,1.11811,1.12004,1.11695,1.11888
2022-02-28 12:00:00,1.11811,1.11871,1.1171,1.1177
2022-02-28 16:00:00,1.11811,1.11929,1.11614,1.11732
2022-02-28 20:00:00,1.11811,1.11869,1.11713,1.11771
2022-03-01 00:00:00,1.12147,1.12211,1.12109,1.12174
2022-03-01 04:00:00,1.12149,1.12187,1.12087,1.12125
2022-03-01 08:00:00,1.12151,1.1222,1.1211,1.1218
2022-03-01 12:00:00,1.12153,1.12322,1.12051,1.12223
2022-03-01 16:00:00,1.12155,1.12211,1.12123,1.12179
2022-03-01 20:00:00,1.12157,1.1225,1.12004,1.12097
2022-03-02 00:00:00,1.1131,1.1136,1.11282,1.11332
2022-03-02 04:00:00,1.11313,1.11349,1.11257,1.11292
2022-03-02 08:00:00,1.11316,1.11404,1.11172,1.1126
2022-03-02 12:00:00,1.11319,1.11419,1.11241,1.11374
2022-03-02 16:00:00,1.11322,1.11419,1.1123,1.11386
2022-03-02 20:00:00,1.11325,1.11393,1.11213,1.11282
2022-03-03 00:00:00,1.11136,1.11148,1.11127,1.11139
2022-03-03 04:00:00,1.11134,1.11161,1.11065,1.11105
2022-03-03 08:00:00,1.11132,1.11137,1.11127,1.11133
2022-03-03 12:00:00,1.1113,1.11161,1.11027,1.11087
2022-03-03 16:00:00,1.11128,1.11161,1.10966,1.11062
2022-03-03 20:00:00,1.11126,1.11156,1.11106,1.11137
2022-03-04 00:00:00,1.10693,1.10693,1.10529,1.10625
2022-03-04 04:00:00,1.10689,1.10693,1.10667,1.10678
2022-03-04 08:00:00,1.10685,1.10693,1.1063,1.10661
2022-03-04 12:00:00,1.10681,1.10693,1.10588,1.10738
2022-03-04 16:00:00,1.10677,1.10693,1.10614,1.10649
2022-03-04 20:00:00,1.10673,1.10693,1.10574,1.10631
2022-03-07 00:00:00,1.08739,1.08779,1.08716,1.08756
2022-03-07 04:00:00,1.0874,1.08856,1.08548,1.08664
2022-03-07 08:00:00,1.08741,1.08884,1.08656,1.08799
2022-03-07 12:00:00,1.08742,1.08849,1.08565,1.08672
2022-03-07 16:00:00,1.08743,1.08905,1.08647,1.08809
2022-03-07 20:00:00,1.08744,1.08756,1.08738,1.0875
2022-03-08 00:00:00,1.08696,1.08697,1.08688,1.08689
2022-03-08 04:00:00,1.08689,1.08753,1.08645,1.0871
2022-03-08 08:00:00,1.08681,1.08755,1.08633,1.08707
2022-03-08 12:00:00,1.08674,1.08695,1.08633,1.08654
2022-03-08 16:00:00,1.08667,1.08689,1.08624,1.08646
2022-03-08 20:00:00,1.0866,1.08727,1.08616,1.08683
2022-03-09 00:00:00,1.09008,1.09012,1.08998,1.09002
2022-03-09 04:00:00,1.09004,1.09051,1.08979,1.0902
2022-03-09 08:00:00,1.09,1.09035,1.08979,1.08972
2022-03-09 12:00:00,1.08995,1.09016,1.0898,1.09001
2022-03-09 16:00:00,1.08991,1.09121,1.08979,1.09041
2022-03-09 20:00:00,1.08987,1.09008,1.08979,1.08968
2022-03-10 00:00:00,1.10733,1.1076,1.10689,1.10716
2022-03-10 04:00:00,1.10734,1.10791,1.10641,1.10697
2022-03-10 08:00:00,1.10735,1.10764,1.10718,1.10747
2022-03-10 12:00:00,1.10736,1.10892,1.10643,1.10799
2022-03-10 16:00:00,1.10737,1.1085,1.10548,1.10662
2022-03-10 20:00:00,1.10737,1.10753,1.10712,1.10728
2022-03-11 00:00:00,1.10121,1.10221,1.10063,1.10163
2022-03-11 04:00:00,1.10124,1.1013,1.10118,1.10124
2022-03-11 08:00:00,1.10127,1.1031,1.1002,1.10202
2022-03-11 12:00:00,1.1013,1.10173,1.10063,1.10105
2022-03-11 16:00:00,1.10133,1.10241,1.10071,1.10178
2022-03-11 20:00:00,1.10136,1.10204,1.10097,1.10165
2022-03-14 00:00:00,1.09325,1.09328,1.09321,1.09323
2022-03-14 04:00:00,1.09325,1.09424,1.09159,1.09258
2022-03-14 08:00:00,1.09324,1.09368,1.09297,1.09341
2022-03-14 12:00:00,1.09323,1.09375,1.09236,1.09288
2022-03-14 16:00:00,1.09322,1.09444,1.09248,1.09371
2022-03-14 20:00:00,1.09321,1.09418,1.0916,1.09257
2022-03-15 00:00:00,1.09453,1.09467,1.09427,1.09441
2022-03-15 04:00:00,1.0945,1.09463,1.09425,1.09438
2022-03-15 08:00:00,1.09446,1.09502,1.09411,1.09467
2022-03-15 12:00:00,1.09443,1.09552,1.09395,1.09366
2022-03-15 16:00:00,1.09439,1.09491,1.09406,1.09458
2022-03-15 20:00:00,1.09436,1.09545,1.09395,1.09359
2022-03-16 00:00:00,1.09673,1.0973,1.09581,1.09638
2022-03-16 04:00:00,1.09677,1.09695,1.09667,1.09686
2022-03-16 08:00:00,1.0968,1.09857,1.09576,1.09753
2022-03-16 12:00:00,1.09683,1.0979,1.09621,1.09728
2022-03-16 16:00:00,1.09687,1.09734,1.09661,1.09708
2022-03-16 20:00:00,1.0969,1.09806,1.09623,1.09739
2022-03-17 00:00:00,1.10224,1.10329,1.10212,1.10154
2022-03-17 04:00:00,1.10224,1.10285,1.10212,1.10182
2022-03-17 08:00:00,1.10223,1.1035,1.10212,1.10273
2022-03-17 12:00:00,1.10222,1.10291,1.10212,1.10249
2022-03-17 16:00:00,1.10221,1.1025,1.10212,1.10201
2022-03-17 20:00:00,1.1022,1.10271,1.10212,1.1024
2022-03-18 00:00:00,1.10989,1.11094,1.10815,1.1092
2022-03-18 04:00:00,1.1099,1.11041,1.10907,1.10957
2022-03-18 08:00:00,1.10991,1.11074,1.10942,1.11025
2022-03-18 12:00:00,1.10992,1.11024,1.10941,1.10972
2022-03-18 16:00:00,1.10993,1.11002,1.10989,1.10997
2022-03-18 20:00:00,1.10994,1.11026,1.10976,1.11007
2022-03-21 00:00:00,1.10422,1.10504,1.10373,1.10456
2022-03-21 04:00:00,1.10423,1.1053,1.10261,1.10354
2022-03-21 08:00:00,1.10425,1.10455,1.10408,1.10438
2022-03-21 12:00:00,1.10426,1.1059,1.1033,1.10493
2022-03-21 16:00:00,1.10428,1.10548,1.10261,1.1035
2022-03-21 20:00:00,1.1043,1.10545,1.10261,1.10354
2022-03-22 00:00:00,1.10164,1.10363,1.10045,1.10244
2022-03-22 04:00:00,1.10165,1.10194,1.10119,1.10147
2022-03-22 08:00:00,1.10167,1.10183,1.10157,1.10174
2022-03-22 12:00:00,1.10168,1.10202,1.10112,1.10147
2022-03-22 16:00:00,1.10169,1.10315,1.10083,1.10228
2022-03-22 20:00:00,1.10171,1.1018,1.10157,1.10166
2022-03-23 00:00:00,1.10301,1.10341,1.10233,1.10273
2022-03-23 04:00:00,1.103,1.10411,1.10234,1.10344
2022-03-23 08:00:00,1.103,1.10328,1.10252,1.1028
2022-03-23 12:00:00,1.10299,1.1042,1.10179,1.10379
2022-03-23 16:00:00,1.10299,1.10319,1.10264,1.10285
2022-03-23 20:00:00,1.10298,1.10348,1.10267,1.10318
2022-03-24 00:00:00,1.10063,1.10109,1.09986,1.10032
2022-03-24 04:00:00,1.10063,1.10071,1.1005,1.10058
2022-03-24 08:00:00,1.10063,1.10064,1.10062,1.10063
2022-03-24 12:00:00,1.10063,1.10087,1.10023,1.10047
2022-03-24 16:00:00,1.10063,1.10088,1.10022,1.10047
2022-03-24 20:00:00,1.10063,1.10104,1.10038,1.1008
2022-03-25 00:00:00,1.1009,1.10254,1.09992,1.10156
2022-03-25 04:00:00,1.10091,1.10106,1.10065,1.10081
2022-03-25 08:00:00,1.10092,1.10151,1.09993,1.10053
2022-03-25 12:00:00,1.10093,1.10205,1.09906,1.10019
2022-03-25 16:00:00,1.10094,1.10276,1.09985,1.10167
2022-03-25 20:00:00,1.10095,1.10163,1.09981,1.1005
2022-03-28 00:00:00,1.09819,1.09846,1.09774,1.09801
2022-03-28 04:00:00,1.09819,1.09852,1.09763,1.09797
2022-03-28 08:00:00,1.09819,1.09859,1.09752,1.09792
2022-03-28 12:00:00,1.09819,1.09947,1.09742,1.0987
2022-03-28 16:00:00,1.09819,1.09896,1.0969,1.09767
2022-03-28 20:00:00,1.09819,1.09858,1.09754,1.09793
2022-03-29 00:00:00,1.09938,1.10082,1.09853,1.09996
2022-03-29 04:00:00,1.09938,1.10022,1.09799,1.09883
2022-03-29 08:00:00,1.09938,1.10034,1.09881,1.09977
2022-03-29 12:00:00,1.09938,1.09961,1.09901,1.09923
2022-03-29 16:00:00,1.09938,1.1004,1.09769,1.09871
2022-03-29 20:00:00,1.09938,1.09953,1.09914,1.09929
2022-03-30 00:00:00,1.10915,1.11092,1.10891,1.10986
2022-03-30 04:00:00,1.10915,1.10975,1.10891,1.10875
2022-03-30 08:00:00,1.10915,1.10929,1.10907,1.10921
2022-03-30 12:00:00,1.10915,1.11069,1.10891,1.10977
2022-03-30 16:00:00,1.10915,1.10987,1.10891,1.10867
2022-03-30 20:00:00,1.10915,1.11056,1.10891,1.10971
2022-03-31 00:00:00,1.11618,1.11781,1.11521,1.11684
2022-03-31 04:00:00,1.11618,1.11668,1.11589,1.11638
2022-03-31 08:00:00,1.11618,1.11622,1.11613,1.11616
2022-03-31 12:00:00,1.11618,1.1167,1.11533,1.11584
2022-03-31 16:00:00,1.11618,1.11658,1.11553,1.11592
2022-03-31 20:00:00,1.11618,1.11632,1.11596,1.11609
2022-04-01 00:00:00,1.10724,1.10729,1.10715,1.1072
2022-04-01 04:00:00,1.10724,1.10754,1.10665,1.10762
2022-04-01 08:00:00,1.10724,1.10745,1.10687,1.10709
2022-04-01 12:00:00,1.10724,1.10754,1.10661,1.10765
2022-04-01 16:00:00,1.10724,1.10754,1.10664,1.107
2022-04-01 20:00:00,1.10724,1.10754,1.10628,1.10787
2022-04-04 00:00:00,1.10473,1.10521,1.10393,1.10441
2022-04-04 04:00:00,1.10473,1.10485,1.10453,1.10465
2022-04-04 08:00:00,1.10473,1.10571,1.10404,1.10519
2022-04-04 12:00:00,1.10473,1.10571,1.10391,1.10527
2022-04-04 16:00:00,1.10473,1.10571,1.10291,1.104
2022-04-04 20:00:00,1.10473,1.10571,1.10408,1.10516
2022-04-05 00:00:00,1.09759,1.09914,1.09645,1.09835
2022-04-05 04:00:00,1.09759,1.09821,1.09721,1.09784
2022-04-05 08:00:00,1.09759,1.09761,1.09755,1.09757
2022-04-05 12:00:00,1.09759,1.0987,1.09574,1.09685
2022-04-05 16:00:00,1.09759,1.09761,1.09755,1.09757
2022-04-05 20:00:00,1.09759,1.0991,1.09668,1.09819
2022-04-06 00:00:00,1.09064,1.09148,1.08925,1.09009
2022-04-06 04:00:00,1.09064,1.0924,1.08959,1.09135
2022-04-06 08:00:00,1.09064,1.0909,1.09021,1.09047
2022-04-06 12:00:00,1.09064,1.09083,1.09053,1.09072
2022-04-06 16:00:00,1.09064,1.09112,1.08985,1.09033
2022-04-06 20:00:00,1.09064,1.09174,1.08881,1.08991
2022-04-07 00:00:00,1.08982,1.09082,1.08923,1.09022
2022-04-07 04:00:00,1.08982,1.09081,1.08817,1.08916
2022-04-07 08:00:00,1.08982,1.09035,1.08951,1.09003
2022-04-07 12:00:00,1.08982,1.09087,1.08809,1.08913
2022-04-07 16:00:00,1.08982,1.09134,1.08892,1.09043
2022-04-07 20:00:00,1.08982,1.09054,1.08939,1.09011
2022-04-08 00:00:00,1.08648,1.0867,1.08612,1.08634
2022-04-08 04:00:00,1.08648,1.08733,1.08598,1.08682
2022-04-08 08:00:00,1.08648,1.08674,1.08605,1.08631
2022-04-08 12:00:00,1.08648,1.08685,1.08626,1.08663
2022-04-08 16:00:00,1.08648,1.08743,1.08491,1.08586
2022-04-08 20:00:00,1.08648,1.08764,1.08456,1.08571
2022-04-11 00:00:00,1.08849,1.08917,1.08746,1.08804
2022-04-11 04:00:00,1.08849,1.09021,1.08747,1.08918
2022-04-11 08:00:00,1.08849,1.08947,1.08746,1.08784
2022-04-11 12:00:00,1.08849,1.08974,1.08775,1.08899
2022-04-11 16:00:00,1.08849,1.08931,1.088,1.08882
2022-04-11 20:00:00,1.08849,1.08921,1.08746,1.08802
2022-04-12 00:00:00,1.0878,1.08786,1.08768,1.08775
2022-04-12 04:00:00,1.0878,1.08835,1.08746,1.08802
2022-04-12 08:00:00,1.0878,1.08975,1.08663,1.08858
2022-04-12 12:00:00,1.0878,1.08816,1.08719,1.08755
2022-04-12 16:00:00,1.0878,1.08922,1.08694,1.08837
2022-04-12 20:00:00,1.0878,1.0885,1.08662,1.08732
2022-04-13 00:00:00,1.08261,1.08314,1.08173,1.08226
2022-04-13 04:00:00,1.08261,1.08426,1.08162,1.08327
2022-04-13 08:00:00,1.08261,1.08341,1.08128,1.08208
2022-04-13 12:00:00,1.08261,1.08279,1.08232,1.0825
2022-04-13 16:00:00,1.08261,1.08334,1.08218,1.0829
2022-04-13 20:00:00,1.08261,1.08424,1.08164,1.08327
2022-04-14 00:00:00,1.08966,1.08977,1.08947,1.08958
2022-04-14 04:00:00,1.08966,1.09045,1.08833,1.08913
2022-04-14 08:00:00,1.08966,1.09035,1.08924,1.08994
2022-04-14 12:00:00,1.08966,1.0902,1.08933,1.08988
2022-04-14 16:00:00,1.08966,1.09003,1.08943,1.08981
2022-04-14 20:00:00,1.08966,1.09063,1.08907,1.09005
2022-04-15 00:00:00,1.0821,1.08214,1.08207,1.08212
2022-04-15 04:00:00,1.0821,1.08234,1.08115,1.08273
2022-04-15 08:00:00,1.0821,1.08234,1.08147,1.08251
2022-04-15 12:00:00,1.0821,1.08234,1.08122,1.08175
2022-04-15 16:00:00,1.0821,1.08211,1.08208,1.08209
2022-04-15 20:00:00,1.0821,1.08234,1.08097,1.08165
2022-04-18 00:00:00,1.08153,1.08158,1.08047,1.08223
2022-04-18 04:00:00,1.08153,1.08158,1.08102,1.08186
2022-04-18 08:00:00,1.08153,1.08158,1.08131,1.08144
2022-04-18 12:00:00,1.08153,1.08158,1.07971,1.0808
2022-04-18 16:00:00,1.08153,1.08158,1.08125,1.08171
2022-04-18 20:00:00,1.08153,1.08158,1.08122,1.08173
2022-04-19 00:00:00,1.07818,1.07858,1.0775,1.07791
2022-04-19 04:00:00,1.07818,1.07966,1.07729,1.07877
2022-04-19 08:00:00,1.07818,1.079,1.07768,1.07851
2022-04-19 12:00:00,1.07818,1.07947,1.07741,1.07869
2022-04-19 16:00:00,1.07818,1.07855,1.07756,1.07793
2022-04-19 20:00:00,1.07818,1.07869,1.07787,1.07838
2022-04-20 00:00:00,1.07945,1.08012,1.07904,1.07972
2022-04-20 04:00:00,1.07945,1.08026,1.07848,1.07891
2022-04-20 08:00:00,1.07945,1.08018,1.07848,1.07896
2022-04-20 12:00:00,1.07945,1.07966,1.07909,1.0793
2022-04-20 16:00:00,1.07945,1.08071,1.07869,1.07995
2022-04-20 20:00:00,1.07945,1.08132,1.07848,1.0802
2022-04-21 00:00:00,1.08499,1.08572,1.08455,1.08528
2022-04-21 04:00:00,1.08499,1.08649,1.08408,1.08559
2022-04-21 08:00:00,1.08499,1.08525,1.08483,1.08509
2022-04-21 12:00:00,1.08499,1.0853,1.08446,1.08478
2022-04-21 16:00:00,1.08499,1.0865,1.08408,1.08559
2022-04-21 20:00:00,1.08499,1.08579,1.08366,1.08445
2022-04-22 00:00:00,1.08352,1.08383,1.08299,1.08331
2022-04-22 04:00:00,1.08352,1.08522,1.08249,1.0842
2022-04-22 08:00:00,1.08352,1.08485,1.08272,1.08405
2022-04-22 12:00:00,1.08352,1.08354,1.08349,1.08351
2022-04-22 16:00:00,1.08352,1.08366,1.08343,1.08358
2022-04-22 20:00:00,1.08352,1.08463,1.08166,1.08277
2022-04-25 00:00:00,1.0811,1.08122,1.08065,1.08141
2022-04-25 04:00:00,1.0811,1.08122,1.08029,1.08165
2022-04-25 08:00:00,1.0811,1.08122,1.0806,1.08144
2022-04-25 12:00:00,1.0811,1.08122,1.08077,1.08133
2022-04-25 16:00:00,1.0811,1.08122,1.08038,1.08159
2022-04-25 20:00:00,1.0811,1.08122,1.08007,1.08069
2022-04-26 00:00:00,1.07142,1.07299,1.07048,1.07205
2022-04-26 04:00:00,1.07142,1.072,1.07107,1.07165
2022-04-26 08:00:00,1.07142,1.07195,1.07053,1.07107
2022-04-26 12:00:00,1.07142,1.07206,1.07104,1.07168
2022-04-26 16:00:00,1.07142,1.0721,1.07101,1.07169
2022-04-26 20:00:00,1.07142,1.07179,1.0708,1.07117
2022-04-27 00:00:00,1.06436,1.06564,1.06355,1.0649
2022-04-27 04:00:00,1.06436,1.06564,1.0635,1.06494
2022-04-27 08:00:00,1.06436,1.06564,1.06333,1.06505
2022-04-27 12:00:00,1.06436,1.06444,1.06424,1.06431
2022-04-27 16:00:00,1.06436,1.06517,1.06301,1.06382
2022-04-27 20:00:00,1.06436,1.06564,1.06357,1.06489
2022-04-28 00:00:00,1.05551,1.05555,1.05545,1.05548
2022-04-28 04:00:00,1.05551,1.05592,1.05526,1.05567
2022-04-28 08:00:00,1.05551,1.05622,1.05434,1.05629
2022-04-28 12:00:00,1.05551,1.05614,1.05446,1.05509
2022-04-28 16:00:00,1.05551,1.05589,1.05528,1.05566
2022-04-28 20:00:00,1.05551,1.05622,1.05468,1.05606
2022-04-29 00:00:00,1.05042,1.05165,1.05054,1.05091
2022-04-29 04:00:00,1.05042,1.05064,1.05054,1.05051
2022-04-29 08:00:00,1.05042,1.05185,1.05054,1.05099
2022-04-29 12:00:00,1.05042,1.05088,1.05054,1.05011
2022-04-29 16:00:00,1.05042,1.05046,1.05054,1.05039
2022-04-29 20:00:00,1.05042,1.05156,1.05054,1.05088
2022-05-02 00:00:00,1.0536,1.05386,1.05315,1.05342
2022-05-02 04:00:00,1.0536,1.05439,1.05227,1.05307
2022-05-02 08:00:00,1.0536,1.05438,1.05229,1.05307
2022-05-02 12:00:00,1.0536,1.05501,1.05275,1.05416
2022-05-02 16:00:00,1.0536,1.05418,1.05263,1.05321
2022-05-02 20:00:00,1.0536,1.05405,1.05332,1.05378
2022-05-03 00:00:00,1.05091,1.05118,1.05045,1.05072
2022-05-03 04:00:00,1.05091,1.05136,1.05014,1.0506
2022-05-03 08:00:00,1.05091,1.05219,1.05013,1.05142
2022-05-03 12:00:00,1.05091,1.05272,1.04981,1.05163
2022-05-03 16:00:00,1.05091,1.05169,1.05043,1.05122
2022-05-03 20:00:00,1.05091,1.05266,1.04986,1.05161
2022-05-04 00:00:00,1.05285,1.05376,1.05134,1.05225
2022-05-04 04:00:00,1.05285,1.05301,1.0526,1.05275
2022-05-04 08:00:00,1.05285,1.05475,1.05172,1.05361
2022-05-04 12:00:00,1.05285,1.05387,1.05116,1.05217
2022-05-04 16:00:00,1.05285,1.05353,1.05245,1.05312
2022-05-04 20:00:00,1.05285,1.05382,1.05124,1.05221
2022-05-05 00:00:00,1.06225,1.0624,1.06215,1.06231
2022-05-05 04:00:00,1.06225,1.064,1.06112,1.063
2022-05-05 08:00:00,1.06225,1.06287,1.0612,1.06183
2022-05-05 12:00:00,1.06225,1.06266,1.062,1.06241
2022-05-05 16:00:00,1.06225,1.0629,1.06116,1.06181
2022-05-05 20:00:00,1.06225,1.06292,1.06184,1.06252
2022-05-06 00:00:00,1.05397,1.05442,1.05323,1.05368
2022-05-06 04:00:00,1.05397,1.05404,1.05393,1.054
2022-05-06 08:00:00,1.05397,1.05539,1.05312,1.05454
2022-05-06 12:00:00,1.05397,1.05512,1.05207,1.05321
2022-05-06 16:00:00,1.05397,1.05589,1.05282,1.05474
2022-05-06 20:00:00,1.05397,1.05506,1.05217,1.05325
2022-05-09 00:00:00,1.05322,1.05487,1.05223,1.05388
2022-05-09 04:00:00,1.05322,1.054,1.05192,1.0527
2022-05-09 08:00:00,1.05322,1.05391,1.05207,1.05276
2022-05-09 12:00:00,1.05322,1.0538,1.05287,1.05345
2022-05-09 16:00:00,1.05322,1.05344,1.05285,1.05307
2022-05-09 20:00:00,1.05322,1.05439,1.05252,1.05369
2022-05-10 00:00:00,1.05658,1.05729,1.05615,1.05686
2022-05-10 04:00:00,1.05658,1.05716,1.05623,1.05681
2022-05-10 08:00:00,1.05658,1.05683,1.05643,1.05668
2022-05-10 12:00:00,1.05658,1.05697,1.05593,1.05632
2022-05-10 16:00:00,1.05658,1.05676,1.05628,1.05646
2022-05-10 20:00:00,1.05658,1.05743,1.05517,1.05601
2022-05-11 00:00:00,1.0533,1.05439,1.05148,1.05257
2022-05-11 04:00:00,1.0533,1.05393,1.05224,1.05287
2022-05-11 08:00:00,1.0533,1.05524,1.05213,1.05407
2022-05-11 12:00:00,1.0533,1.05399,1.05288,1.05357
2022-05-11 16:00:00,1.0533,1.05375,1.05302,1.05348
2022-05-11 20:00:00,1.0533,1.05363,1.05274,1.05308
2022-05-12 00:00:00,1.05125,1.05146,1.05112,1.05133
2022-05-12 04:00:00,1.05125,1.05183,1.0509,1.05148
2022-05-12 08:00:00,1.05125,1.05215,1.04975,1.05065
2022-05-12 12:00:00,1.05125,1.05284,1.05029,1.05188
2022-05-12 16:00:00,1.05125,1.05153,1.05108,1.05136
2022-05-12 20:00:00,1.05125,1.05242,1.04929,1.05046
2022-05-13 00:00:00,1.03796,1.03863,1.03683,1.03751
2022-05-13 04:00:00,1.03796,1.03811,1.03771,1.03786
2022-05-13 08:00:00,1.03796,1.03917,1.03723,1.03844
2022-05-13 12:00:00,1.03796,1.03842,1.03718,1.03765
2022-05-13 16:00:00,1.03796,1.03993,1.03677,1.03875
2022-05-13 20:00:00,1.03796,1.03911,1.03604,1.03719
2022-05-16 00:00:00,1.04006,1.04088,1.03913,1.03952
2022-05-16 04:00:00,1.04006,1.04085,1.03913,1.03954
2022-05-16 08:00:00,1.04006,1.04121,1.03913,1.0393
2022-05-16 12:00:00,1.04006,1.04071,1.03913,1.03963
2022-05-16 16:00:00,1.04006,1.04035,1.03989,1.04018
2022-05-16 20:00:00,1.04006,1.04077,1.03913,1.03959
2022-05-17 00:00:00,1.0439,1.04406,1.04362,1.04379
2022-05-17 04:00:00,1.0439,1.04395,1.04386,1.04392
2022-05-17 08:00:00,1.0439,1.04398,1.04376,1.04384
2022-05-17 12:00:00,1.0439,1.04585,1.04324,1.04468
2022-05-17 16:00:00,1.0439,1.045,1.04324,1.04316
2022-05-17 20:00:00,1.0439,1.0442,1.04371,1.04402
2022-05-18 00:00:00,1.05479,1.05564,1.05336,1.05422
2022-05-18 04:00:00,1.05479,1.05532,1.0539,1.05443
2022-05-18 08:00:00,1.05479,1.05487,1.05473,1.05482
2022-05-18 12:00:00,1.05479,1.05579,1.05311,1.05412
2022-05-18 16:00:00,1.05479,1.05494,1.05453,1.05468
2022-05-18 20:00:00,1.05479,1.05641,1.05359,1.05558
2022-05-19 00:00:00,1.04727,1.04763,1.04668,1.04704
2022-05-19 04:00:00,1.04727,1.04786,1.04661,1.04688
2022-05-19 08:00:00,1.04727,1.04732,1.04725,1.04729
2022-05-19 12:00:00,1.04727,1.04868,1.04661,1.04784
2022-05-19 16:00:00,1.04727,1.04814,1.04675,1.04762
2022-05-19 20:00:00,1.04727,1.0474,1.04707,1.04719
2022-05-20 00:00:00,1.0579,1.05887,1.05628,1.05725
2022-05-20 04:00:00,1.0579,1.05798,1.05785,1.05793
2022-05-20 08:00:00,1.0579,1.05873,1.05651,1.05734
2022-05-20 12:00:00,1.0579,1.05951,1.05693,1.05854
2022-05-20 16:00:00,1.0579,1.05963,1.05686,1.05859
2022-05-20 20:00:00,1.0579,1.05841,1.05704,1.05756
2022-05-23 00:00:00,1.05698,1.05881,1.05687,1.05771
2022-05-23 04:00:00,1.05698,1.05745,1.05687,1.05667
2022-05-23 08:00:00,1.05698,1.05803,1.05687,1.0574
2022-05-23 12:00:00,1.05698,1.05754,1.05687,1.05661
2022-05-23 16:00:00,1.05698,1.05713,1.05687,1.05688
2022-05-23 20:00:00,1.05698,1.05746,1.05687,1.05667
2022-05-24 00:00:00,1.0682,1.0692,1.06761,1.0686
2022-05-24 04:00:00,1.0682,1.06933,1.06633,1.06745
2022-05-24 08:00:00,1.0682,1.06901,1.06772,1.06853
2022-05-24 12:00:00,1.0682,1.06898,1.06691,1.06769
2022-05-24 16:00:00,1.0682,1.06881,1.06784,1.06845
2022-05-24 20:00:00,1.0682,1.06893,1.06777,1.0685
2022-05-25 00:00:00,1.07365,1.07365,1.073,1.07409
2022-05-25 04:00:00,1.07365,1.07365,1.07353,1.0736
2022-05-25 08:00:00,1.07365,1.07365,1.07181,1.07291
2022-05-25 12:00:00,1.07365,1.07365,1.07304,1.07341
2022-05-25 16:00:00,1.07365,1.07365,1.07249,1.07319
2022-05-25 20:00:00,1.07365,1.07365,1.07265,1.07432
2022-05-26 00:00:00,1.06866,1.07028,1.06769,1.06931
2022-05-26 04:00:00,1.06866,1.06914,1.06837,1.06885
2022-05-26 08:00:00,1.06866,1.06978,1.06799,1.06911
2022-05-26 12:00:00,1.06866,1.06935,1.06752,1.0682
2022-05-26 16:00:00,1.06866,1.06943,1.06739,1.06815
2022-05-26 20:00:00,1.06866,1.06927,1.06764,1.06825
2022-05-27 00:00:00,1.0733,1.07449,1.0713,1.0725
2022-05-27 04:00:00,1.0733,1.07448,1.07258,1.07377
2022-05-27 08:00:00,1.0733,1.07378,1.07249,1.07297
2022-05-27 12:00:00,1.0733,1.0733,1.07329,1.0733
2022-05-27 16:00:00,1.0733,1.07411,1.07194,1.07275
2022-05-27 20:00:00,1.0733,1.07514,1.07219,1.07403
2022-05-30 00:00:00,1.07315,1.07341,1.07274,1.07297
2022-05-30 04:00:00,1.07315,1.07339,1.07274,1.07298
2022-05-30 08:00:00,1.07315,1.07347,1.07295,1.07327
2022-05-30 12:00:00,1.07315,1.07343,1.07274,1.07296
2022-05-30 16:00:00,1.07315,1.07403,1.07274,1.0735
2022-05-30 20:00:00,1.07315,1.07446,1.07274,1.07367
2022-05-31 00:00:00,1.07735,1.07749,1.07542,1.07658
2022-05-31 04:00:00,1.07735,1.07749,1.07634,1.07803
2022-05-31 08:00:00,1.07735,1.07749,1.07619,1.07813
2022-05-31 12:00:00,1.07735,1.07739,1.07729,1.07733
2022-05-31 16:00:00,1.07735,1.07749,1.07601,1.07682
2022-05-31 20:00:00,1.07735,1.07749,1.07685,1.07769
2022-06-01 00:00:00,1.07341,1.07366,1.07286,1.07319
2022-06-01 04:00:00,1.07341,1.07346,1.07338,1.07343
2022-06-01 08:00:00,1.07341,1.0735,1.07336,1.07344
2022-06-01 12:00:00,1.07341,1.07366,1.0726,1.07395
2022-06-01 16:00:00,1.07341,1.07366,1.07187,1.07279
2022-06-01 20:00:00,1.07341,1.07366,1.07266,1.07311
2022-06-02 00:00:00,1.06542,1.06546,1.06534,1.06539
2022-06-02 04:00:00,1.06542,1.06565,1.06503,1.06526
2022-06-02 08:00:00,1.06542,1.06607,1.06457,1.06498
2022-06-02 12:00:00,1.06542,1.06735,1.06457,1.06619
2022-06-02 16:00:00,1.06542,1.06623,1.06493,1.06574
2022-06-02 20:00:00,1.06542,1.06701,1.06457,1.06606
2022-06-03 00:00:00,1.07511,1.07543,1.07492,1.07523
